,ids,SMILES
1618,Z1753999409,CCc1nnc([C@@H]2C[C@H](O)CN2C(=O)COc2ccc(F)c(Cl)c2)o1
1619,Z1753999409,CCc1nnc([C@H]2C[C@H](O)CN2C(=O)COc2ccc(F)c(Cl)c2)o1
1620,Z1753999409,CCc1nnc([C@@H]2C[C@@H](O)CN2C(=O)COc2ccc(F)c(Cl)c2)o1
1621,Z1753999409,CCc1nnc([C@H]2C[C@@H](O)CN2C(=O)COc2ccc(F)c(Cl)c2)o1
1622,Z3274834575,[NH3+]Cc1ccc(-c2cccc(C(=O)[O-])c2)cc1
1623,Z2236606875,Cn1ncc(CNc2nccn3nc(C(C)(C)C)cc23)n1
1624,Z2254374981,CN(C)C(=O)[C@@H]1CCCN1C(=O)c1ocnc1-c1ccccc1
1625,Z2254374981,CN(C)C(=O)[C@H]1CCCN1C(=O)c1ocnc1-c1ccccc1
1626,Z2292887292,Cn1ncc(NC(=O)N2CC(c3ccc(Cl)cc3)C2)c1C(F)F
1627,Z2358661412,COc1ccc([C@H](NC(=O)c2cc(C(=O)[O-])ccn2)C2CC2)cc1
1628,Z2358661412,COc1ccc([C@@H](NC(=O)c2cc(C(=O)[O-])ccn2)C2CC2)cc1
1629,Z2433245748,CC(=O)N1CCN(c2ncnc3[nH]c(C)c(C)c23)CC1
1630,Z2439715860,O=C(Nc1cnc(-c2ccc(Cl)s2)nc1)N1C[C@@H]2C[C@]2(C(F)(F)F)C1
1631,Z2439715860,O=C(Nc1cnc(-c2ccc(Cl)s2)nc1)N1C[C@H]2C[C@]2(C(F)(F)F)C1
1632,Z2439715860,O=C(Nc1cnc(-c2ccc(Cl)s2)nc1)N1C[C@@H]2C[C@@]2(C(F)(F)F)C1
1633,Z2439715860,O=C(Nc1cnc(-c2ccc(Cl)s2)nc1)N1C[C@H]2C[C@@]2(C(F)(F)F)C1
1634,Z2442783958,CC(C)c1cnn(CC(=O)N[C@H](C)c2ccc(F)cc2)c1
1635,Z2442783958,CC(C)c1cnn(CC(=O)N[C@@H](C)c2ccc(F)cc2)c1
1636,Z2480578079,COC1(CNC(=O)c2cnc3cccnn23)CCC1
1637,Z2503821181,CC(C)([NH3+])c1nocc1C(=O)N1CCC2(CCCCC2)C1
1638,Z2504566669,CN(CC1CCCCC1)C(=O)Cn1cc(C2CCC2)cn1
1639,Z2617643046,C[C@H](NC(=O)CCn1cnc2c(N)ncnc21)c1ccccc1
1640,Z2617643046,C[C@@H](NC(=O)CCn1cnc2c(N)ncnc21)c1ccccc1
1641,Z2638952015,C[C@H](C(=O)N(C)[C@@H]1CCO[C@@H]1c1cccnc1)n1cnc2c(N)ncnc21
1642,Z2638952015,C[C@@H](C(=O)N(C)[C@@H]1CCO[C@@H]1c1cccnc1)n1cnc2c(N)ncnc21
1643,Z2638952015,C[C@H](C(=O)N(C)[C@H]1CCO[C@@H]1c1cccnc1)n1cnc2c(N)ncnc21
1644,Z2638952015,C[C@@H](C(=O)N(C)[C@H]1CCO[C@@H]1c1cccnc1)n1cnc2c(N)ncnc21
1645,Z2638952015,C[C@H](C(=O)N(C)[C@@H]1CCO[C@H]1c1cccnc1)n1cnc2c(N)ncnc21
1646,Z2638952015,C[C@@H](C(=O)N(C)[C@@H]1CCO[C@H]1c1cccnc1)n1cnc2c(N)ncnc21
1647,Z2638952015,C[C@H](C(=O)N(C)[C@H]1CCO[C@H]1c1cccnc1)n1cnc2c(N)ncnc21
1648,Z2638952015,C[C@@H](C(=O)N(C)[C@H]1CCO[C@H]1c1cccnc1)n1cnc2c(N)ncnc21
1649,Z2735020166,Cc1ccc(NC(=O)c2cc(C(=O)[O-])nn2C)cc1
1650,Z2735402249,CS(=O)(=O)N1CCC[C@@H]1C(=O)Nc1nc2cc3c(cc2s1)OCO3
1651,Z2735402249,CS(=O)(=O)N1CCC[C@H]1C(=O)Nc1nc2cc3c(cc2s1)OCO3
1652,Z2761791202,O=S(=O)(NC[C@@H]1CC[C@H](c2ncn[nH]2)O1)c1ccc(F)cc1F
1653,Z2761791202,O=S(=O)(NC[C@H]1CC[C@H](c2ncn[nH]2)O1)c1ccc(F)cc1F
1654,Z2761791202,O=S(=O)(NC[C@@H]1CC[C@@H](c2ncn[nH]2)O1)c1ccc(F)cc1F
1655,Z2761791202,O=S(=O)(NC[C@H]1CC[C@@H](c2ncn[nH]2)O1)c1ccc(F)cc1F
1656,Z2763767161,Cn1c(C(=O)N2CCN(c3ccncc3)CC2)c[nH]c1=O
1657,Z2846681459,CC(C)(C)C(=O)N1CCC[C@H](Cn2cc(C3CCCC3)nn2)C1
1658,Z2846681459,CC(C)(C)C(=O)N1CCC[C@@H](Cn2cc(C3CCCC3)nn2)C1
1659,Z2860102503,Cn1cc(C(=O)N[C@@H]2CC[NH2+]C23CCC3)ncc1=O
1660,Z2860102503,Cn1cc(C(=O)N[C@H]2CC[NH2+]C23CCC3)ncc1=O
1661,Z2860179644,O=C(N[C@]12CCC[C@@H]1[NH2+]CC2)c1nn2c(c1Br)CCC2
1662,Z2860179644,O=C(N[C@@]12CCC[C@@H]1[NH2+]CC2)c1nn2c(c1Br)CCC2
1663,Z2860179644,O=C(N[C@]12CCC[C@H]1[NH2+]CC2)c1nn2c(c1Br)CCC2
1664,Z2860179644,O=C(N[C@@]12CCC[C@H]1[NH2+]CC2)c1nn2c(c1Br)CCC2
1665,Z2890849947,Cn1nccc1CNC(=O)c1cnc(NC2CC2)s1
1666,Z2911305919,O=C(Nc1cccc(Cc2nn[n-]n2)c1)[C@@H]1CCCC(F)(F)C1
1667,Z2911305919,O=C(Nc1cccc(Cc2nn[n-]n2)c1)[C@H]1CCCC(F)(F)C1
1668,Z2945730142,Cc1ccc(Cl)cc1NC(=O)c1cc2n(n1)CCN(C)S2(=O)=O
1669,Z2948120065,Cc1cc(NC(=O)NC[C@@H]2C[C@@H]3COC[C@@H]3O2)on1
1670,Z2948120065,Cc1cc(NC(=O)NC[C@H]2C[C@@H]3COC[C@@H]3O2)on1
1671,Z2948120065,Cc1cc(NC(=O)NC[C@@H]2C[C@H]3COC[C@@H]3O2)on1
1672,Z2948120065,Cc1cc(NC(=O)NC[C@H]2C[C@H]3COC[C@@H]3O2)on1
1673,Z2948120065,Cc1cc(NC(=O)NC[C@@H]2C[C@@H]3COC[C@H]3O2)on1
1674,Z2948120065,Cc1cc(NC(=O)NC[C@H]2C[C@@H]3COC[C@H]3O2)on1
1675,Z2948120065,Cc1cc(NC(=O)NC[C@@H]2C[C@H]3COC[C@H]3O2)on1
1676,Z2948120065,Cc1cc(NC(=O)NC[C@H]2C[C@H]3COC[C@H]3O2)on1
1677,Z2956268822,CCOc1ccc2ccccc2c1C(=O)N1C[C@H](O)C[C@H](O)C1
1678,Z2956268822,CCOc1ccc2ccccc2c1C(=O)N1C[C@@H](O)C[C@H](O)C1
1679,Z2956268822,CCOc1ccc2ccccc2c1C(=O)N1C[C@H](O)C[C@@H](O)C1
1680,Z2956268822,CCOc1ccc2ccccc2c1C(=O)N1C[C@H](O)C[C@H](O)C1
1681,Z2968939643,c1ccc(NC[C@@H]2CCN(c3nc4ccccc4n4nnnc34)C2)nc1
1682,Z2968939643,c1ccc(NC[C@H]2CCN(c3nc4ccccc4n4nnnc34)C2)nc1
1683,Z2975220404,Cc1nc(C)c(Br)c(N(C)C[C@H](O)c2cccnc2)n1
1684,Z2975220404,Cc1nc(C)c(Br)c(N(C)C[C@@H](O)c2cccnc2)n1
1685,Z3016311782,C[C@H](NC(=O)c1ccccc1O)c1nnc(C(F)(F)F)[nH]1
1686,Z3016311782,C[C@@H](NC(=O)c1ccccc1O)c1nnc(C(F)(F)F)[nH]1
1687,Z3016330681,CC(C)OC(C)(C)CS(=O)(=O)NC[C@H](C)c1nccs1
1688,Z3016330681,CC(C)OC(C)(C)CS(=O)(=O)NC[C@@H](C)c1nccs1
1689,Z3024745162,Cn1ccnc1[C@]1(CNC(=O)c2ccc(-n3cc[nH]c3=O)cc2)NC(=O)NC1=O
1690,Z3024745162,Cn1ccnc1[C@@]1(CNC(=O)c2ccc(-n3cc[nH]c3=O)cc2)NC(=O)NC1=O
1691,Z3040120914,COc1cccc(Cn2cnc3c2CC[NH2+]C32CCOCC2)c1Cl
1692,Z3063574798,C=CCNC(=O)C[NH+]1CCc2ccnc(N(C)C)c2C1
1693,Z3101507282,COc1cccc2c1CC[C@]2(N)C(=O)NCc1ccn(C(C)C)n1
1694,Z3101507282,COc1cccc2c1CC[C@@]2(N)C(=O)NCc1ccn(C(C)C)n1
1695,Z3134722528,O=C(NCc1nccc2c1CCCC2)[C@]12CCC[C@@H]1[NH2+]CC2
1696,Z3134722528,O=C(NCc1nccc2c1CCCC2)[C@@]12CCC[C@@H]1[NH2+]CC2
1697,Z3134722528,O=C(NCc1nccc2c1CCCC2)[C@]12CCC[C@H]1[NH2+]CC2
1698,Z3134722528,O=C(NCc1nccc2c1CCCC2)[C@@]12CCC[C@H]1[NH2+]CC2
1699,Z1964361459,CCc1occc1C(=O)N(C)CC1(O)CCOCC1
1700,Z1097088274,CCCNc1c(F)cc(C(=O)Nc2nccs2)cc1F
1701,Z1262449118,C[C@@H]1CN(C(=O)c2cnn(-c3ccccc3)c2)CC[NH2+]1
1702,Z1262449118,C[C@H]1CN(C(=O)c2cnn(-c3ccccc3)c2)CC[NH2+]1
1703,Z634939468,c1cc2c(cc1-c1n[nH]cc1C[NH2+]C1CC1)OCCO2
1704,Z1682217847,Cc1c(C(=O)[O-])cc(Cl)cc1S(=O)(=O)NCC[S@](C)=O
1705,Z1682217847,Cc1c(C(=O)[O-])cc(Cl)cc1S(=O)(=O)NCC[S@@](C)=O
1706,Z783982318,Cc1cc2ccccc2n1CC(=O)N[C@H](CCO)C(=O)[O-]
1707,Z783982318,Cc1cc2ccccc2n1CC(=O)N[C@@H](CCO)C(=O)[O-]
1708,Z2212293107,Cc1cc(C)c(S(=O)(=O)N2CC[NH+](CCC(=O)[O-])CC2)s1
1709,Z600504540,CCOc1ccc(C(=O)NCc2cccc(C(=O)[O-])c2)cc1
1710,Z1097484753,Cc1nn(C)c2ncc(C(=O)Nc3cc(C(C)C)n[nH]3)cc12
1711,Z756474900,COc1cc(C)c(S(=O)(=O)N[C@H](C(=O)[O-])C(C)(C)C)cc1OC
1712,Z756474900,COc1cc(C)c(S(=O)(=O)N[C@@H](C(=O)[O-])C(C)(C)C)cc1OC
1713,Z319880434,COc1ccc(Br)cc1S(=O)(=O)N1CCO[C@H](c2ccccc2)C1
1714,Z319880434,COc1ccc(Br)cc1S(=O)(=O)N1CCO[C@@H](c2ccccc2)C1
1715,Z1986969593,C[C@H](NC(=O)c1ccoc1C1CC1)C(=O)N(C)C
1716,Z1986969593,C[C@@H](NC(=O)c1ccoc1C1CC1)C(=O)N(C)C
1717,Z1983513112,C[C@H](NC(=O)C(Cc1ccccc1)Cc1ccccc1)c1ccc2c(c1)CC(=O)N2
1718,Z1983513112,C[C@@H](NC(=O)C(Cc1ccccc1)Cc1ccccc1)c1ccc2c(c1)CC(=O)N2
1719,Z2001016267,CCOc1cccc(S(=O)(=O)N2CCN(C(C)C)C(=O)C2)c1
1720,Z852379398,CC(C)[C@@H]1CCCN1C(=O)NC1CCN(C(=O)c2ccccc2)CC1
1721,Z852379398,CC(C)[C@H]1CCCN1C(=O)NC1CCN(C(=O)c2ccccc2)CC1
1722,Z1171586852,Cn1c(CCNC(=O)C23CC4CC(CC(C4)C2)C3)nc2ccc(F)cc21
1723,Z933626706,COc1ccc(C(=O)Nc2ccccc2C(=O)N2CC[NH+]3CCC[C@@H]3C2)cc1
1724,Z933626706,COc1ccc(C(=O)Nc2ccccc2C(=O)N2CC[NH+]3CCC[C@H]3C2)cc1
1725,Z1984049122,CC(C)[C@@H]1C[NH+](C)CCN1C(=O)c1cnnn1C
1726,Z1984049122,CC(C)[C@H]1C[NH+](C)CCN1C(=O)c1cnnn1C
1727,Z2441168049,Cc1noc(C)c1C(=O)N1C[C@H]([NH3+])[C@H](c2ccccc2)C1
1728,Z2441168049,Cc1noc(C)c1C(=O)N1C[C@@H]([NH3+])[C@H](c2ccccc2)C1
1729,Z2441168049,Cc1noc(C)c1C(=O)N1C[C@H](c2ccccc2)[C@@H]([NH3+])C1
1730,Z2441168049,Cc1noc(C)c1C(=O)N1C[C@@H]([NH3+])[C@@H](c2ccccc2)C1
1731,Z506806096,COCC(=O)N1CCN(C(=O)NCc2ccc(C)s2)CC1
1732,Z1919047077,COc1cc(C)c(S(=O)(=O)N2CCN(C3CC3)C(=O)C2)cc1C(C)C
1733,Z1148467543,CCn1cnnc1C1CCN(C(=O)Cc2c[nH]c3ccc(OC)cc23)CC1
1734,Z117853794,O=C(CCCc1c[nH]c2ccccc12)NCC(=O)NCc1ccco1
1735,Z511511860,CC(=O)N[C@@H]1CCCN(C(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)C1
1736,Z511511860,CC(=O)N[C@H]1CCCN(C(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)C1
1737,Z972784274,CS(=O)(=O)N1CCC(CNc2ncnc3[nH]ncc23)CC1
1738,Z994344024,C[C@@H]1CCN(C(=O)CNC(=O)c2cnc3ccccc3c2O)C1
1739,Z994344024,C[C@H]1CCN(C(=O)CNC(=O)c2cnc3ccccc3c2O)C1
1740,Z993850046,O=C(c1ccc(-c2ccc(F)cc2)s1)N1CCN(c2cccnn2)CC1
1741,Z1999771215,O=C(NCc1ccc(OCC2CC2)nc1)N1CCC2(CCO2)CC1
1742,Z1504316476,C[C@H](Nc1ccc2c(c1)CCCC(=O)N2)c1ncc(-c2ccc(Cl)cc2)o1
1743,Z1504316476,C[C@@H](Nc1ccc2c(c1)CCCC(=O)N2)c1ncc(-c2ccc(Cl)cc2)o1
1744,Z1198441322,Cc1nc(-c2ccc(F)cc2)sc1[C@H](C)NC(=O)[C@@H]1CCC[NH2+]1
1745,Z1198441322,Cc1nc(-c2ccc(F)cc2)sc1[C@@H](C)NC(=O)[C@@H]1CCC[NH2+]1
1746,Z1198441322,Cc1nc(-c2ccc(F)cc2)sc1[C@H](C)NC(=O)[C@H]1CCC[NH2+]1
1747,Z1198441322,Cc1nc(-c2ccc(F)cc2)sc1[C@@H](C)NC(=O)[C@H]1CCC[NH2+]1
1748,Z1505191355,CCc1cccnc1NC(=O)[C@@H]1CCCN1C(=O)CC(C)(C)C
1749,Z1505191355,CCc1cccnc1NC(=O)[C@H]1CCCN1C(=O)CC(C)(C)C
1750,Z1997196377,CCCN(C(=O)c1ccccc1NC(=O)[C@@H]1CCCC(=O)N1)C(C)C
1751,Z1997196377,CCCN(C(=O)c1ccccc1NC(=O)[C@H]1CCCC(=O)N1)C(C)C
1752,Z2011240398,Cc1ccc(S(=O)(=O)Nc2ccc(N3CCCCC3)nc2)cn1
1753,Z1507090353,Cc1nccn1C[C@@H]1CCCN1C(=O)c1ccc2c(c1)ncn2C
1754,Z1507090353,Cc1nccn1C[C@H]1CCCN1C(=O)c1ccc2c(c1)ncn2C
1755,Z4503232477,CN(CCNC(=O)c1cc(=O)[nH]c2ccccc12)c1ccccc1
1756,Z1474104500,O=C(NCc1ncccn1)c1ccc2c(c1)C[C@H](c1ccccc1)OC2=O
1757,Z1474104500,O=C(NCc1ncccn1)c1ccc2c(c1)C[C@@H](c1ccccc1)OC2=O
1758,Z1990168900,CCOc1ccccc1-c1nc(-c2ccncn2)no1
1759,Z1205510824,O=C(Nc1cccc(F)c1)N[C@@H]1CCCN(c2ccccc2)C1=O
1760,Z1205510824,O=C(Nc1cccc(F)c1)N[C@H]1CCCN(c2ccccc2)C1=O
1761,Z1510552466,COCC(=O)N1CCC(Oc2ccccc2Cl)CC1
1762,Z983985452,CC1(C)CC(NC(=O)N[C@@H]2CCCOc3ccccc32)CC(C)(C)[NH2+]1
1763,Z983985452,CC1(C)CC(NC(=O)N[C@H]2CCCOc3ccccc32)CC(C)(C)[NH2+]1
1764,Z1510951870,Cc1cc(C(=O)N[C@@H]2[C@@H]3CCO[C@@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1765,Z1510951870,Cc1cc(C(=O)N[C@H]2[C@@H]3CCO[C@@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1766,Z1510951870,Cc1cc(C(=O)N[C@@H]2[C@H]3CCO[C@@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1767,Z1510951870,Cc1cc(C(=O)N[C@H]2[C@H]3CCO[C@@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1768,Z1510951870,Cc1cc(C(=O)N[C@@H]2[C@@H]3CCO[C@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1769,Z1510951870,Cc1cc(C(=O)N[C@H]2[C@@H]3CCO[C@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1770,Z1510951870,Cc1cc(C(=O)N[C@@H]2[C@H]3CCO[C@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1771,Z1510951870,Cc1cc(C(=O)N[C@H]2[C@H]3CCO[C@H]3C23CCC3)nc2nc(O)[nH]c(=O)c12
1772,Z1021212610,Cc1cc([C@@H]2CCCN2C(=O)c2ccc3[nH]ncc3c2)no1
1773,Z1021212610,Cc1cc([C@H]2CCCN2C(=O)c2ccc3[nH]ncc3c2)no1
1774,Z2217822030,Nc1c(C(=O)Nc2cccc(NC(=O)c3cccs3)c2)cnn1-c1ccccn1
1775,Z2217872047,CN(C)c1ccc(C2(C(=O)N3CCC[C@H](c4nnc5ccccn45)C3)CC2)cc1
1776,Z2217872047,CN(C)c1ccc(C2(C(=O)N3CCC[C@@H](c4nnc5ccccn45)C3)CC2)cc1
1777,Z2218011714,Cn1c(NCC(C)(F)F)c(C#N)c(=O)n(C)c1=O
1778,Z2218221550,FC(F)(F)c1nc(N2Cc3cnn(-c4ccccc4)c3C2)c2nc[nH]c2n1
1779,Z2218673152,C[NH+]1CCC[C@]2(CCN(S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)C2)C1
1780,Z2218673152,C[NH+]1CCC[C@@]2(CCN(S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)C2)C1
1781,Z432723586,Cc1cc(-c2noc([C@H](C)N3CCO[C@H](C)C3)n2)ccc1F
1782,Z432723586,Cc1cc(-c2noc([C@@H](C)N3CCO[C@H](C)C3)n2)ccc1F
1783,Z432723586,Cc1cc(-c2noc([C@H](C)N3CCO[C@@H](C)C3)n2)ccc1F
1784,Z432723586,Cc1cc(-c2noc([C@@H](C)N3CCO[C@@H](C)C3)n2)ccc1F
1785,Z24701344,Cc1ccccc1CSc1n[nH]c(=O)n1C[C@@H]1CCCO1
1786,Z24701344,Cc1ccccc1CSc1n[nH]c(=O)n1C[C@H]1CCCO1
1787,Z444135234,O=C(NC1CC[NH+](CCc2ccccc2)CC1)c1cc[nH]n1
1788,Z983913036,COc1ccc([C@@H]2CCN(C(=O)Nc3ccc(C(N)=O)cc3)C2)cc1
1789,Z983913036,COc1ccc([C@H]2CCN(C(=O)Nc3ccc(C(N)=O)cc3)C2)cc1
1790,Z649889640,Cc1nn(C)c2[nH]c(=O)c(CCC(=O)NCC(=O)N3CCCCC3)c(C)c12
1791,Z3356250083,COC(=O)c1cc2[nH]c(C(=O)N3Cc4cnn(C)c4C3)cc2s1
1792,Z3365544828,CCn1nnc(C)c1CNc1cnn(-c2ccccc2)n1
1793,Z3416641065,CN=[S@]1(=O)CCC[C@]2(CCCN2C(=O)CCCc2ccc3ccccc3c2)C1
1794,Z3416641065,CN=[S@@]1(=O)CCC[C@]2(CCCN2C(=O)CCCc2ccc3ccccc3c2)C1
1795,Z3416641065,CN=[S@]1(=O)CCC[C@@]2(CCCN2C(=O)CCCc2ccc3ccccc3c2)C1
1796,Z3416641065,CN=[S@@]1(=O)CCC[C@@]2(CCCN2C(=O)CCCc2ccc3ccccc3c2)C1
1797,Z3416876441,Cn1cc2c(n1)[C@H](O)CC1(CCN(C(=O)c3ccc(-c4cnco4)cc3)CC1)O2
1798,Z3416876441,Cn1cc2c(n1)[C@@H](O)CC1(CCN(C(=O)c3ccc(-c4cnco4)cc3)CC1)O2
1799,Z3442883332,C[C@@H]1Cc2c(C(=O)N3CCc4[nH]nc(C(F)(F)F)c4C3)n[nH]c2[C@H](C)O1
1800,Z3442883332,C[C@@H]1O[C@@H](C)Cc2c(C(=O)N3CCc4[nH]nc(C(F)(F)F)c4C3)n[nH]c21
1801,Z3442883332,C[C@@H]1Cc2c(C(=O)N3CCc4[nH]nc(C(F)(F)F)c4C3)n[nH]c2[C@@H](C)O1
1802,Z3442883332,C[C@H]1Cc2c(C(=O)N3CCc4[nH]nc(C(F)(F)F)c4C3)n[nH]c2[C@@H](C)O1
1803,Z3540760317,C[C@@H]1Cc2c(C(=O)NC3CCC(O)(C(F)(F)F)CC3)n[nH]c2[C@H](C)O1
1804,Z3540760317,C[C@@H]1O[C@@H](C)Cc2c(C(=O)NC3CCC(O)(C(F)(F)F)CC3)n[nH]c21
1805,Z3540760317,C[C@@H]1Cc2c(C(=O)NC3CCC(O)(C(F)(F)F)CC3)n[nH]c2[C@@H](C)O1
1806,Z3540760317,C[C@H]1Cc2c(C(=O)NC3CCC(O)(C(F)(F)F)CC3)n[nH]c2[C@@H](C)O1
1807,Z3601690766,Cl.Cl.NCC(=O)Nc1ccc(C(N)=O)cc1
1808,Z756466130,Cc1ncsc1C(=O)N[C@H](C(=O)[O-])C(C)(C)C
1809,Z756466130,Cc1ncsc1C(=O)N[C@@H](C(=O)[O-])C(C)(C)C
1810,Z954615894,CC(C)c1ncc(Cl)c(C(=O)NCC(=O)[O-])n1
1811,Z1003596960,COC(=O)c1sc(NC[C@@H]2CCCO2)nc1C
1812,Z1003596960,COC(=O)c1sc(NC[C@H]2CCCO2)nc1C
1813,Z799916726,COc1cccc(C(=O)N[C@H](CO)CC(C)C)c1
1814,Z799916726,COc1cccc(C(=O)N[C@@H](CO)CC(C)C)c1
1815,Z976635796,Cc1cccnc1C(=O)N[C@H](CC(C)C)C(=O)[O-]
1816,Z976635796,Cc1cccnc1C(=O)N[C@@H](CC(C)C)C(=O)[O-]
1817,Z1335065680,Cc1ccccc1CC(=O)N1CCC(CC(=O)[O-])CC1
1818,Z4444358972,CCC(N)(CC)C(=O)N[C@H](CC(=O)[O-])c1ccccc1
1819,Z4444358972,CCC(N)(CC)C(=O)N[C@@H](CC(=O)[O-])c1ccccc1
1820,Z1335065884,C[C@H](Oc1ccccc1)C(=O)N1CCC(CC(=O)[O-])CC1
1821,Z1335065884,C[C@@H](Oc1ccccc1)C(=O)N1CCC(CC(=O)[O-])CC1
1822,Z1987153222,CN(Cc1cccc(O)c1)C(=O)[C@@H]1CCc2cnn(C)c2C1
1823,Z1987153222,CN(Cc1cccc(O)c1)C(=O)[C@H]1CCc2cnn(C)c2C1
1824,Z2000490662,CN(CC(F)(F)F)C(=O)N1CCC[C@H](C(=O)NCC2CC2)C1
1825,Z2000490662,CN(CC(F)(F)F)C(=O)N1CCC[C@@H](C(=O)NCC2CC2)C1
1826,Z2001279189,Cc1cc(F)cc2c1CN(S(=O)(=O)c1ccc3[nH]c(=O)ccc3c1)CC2
1827,Z806525622,CCOc1ccccc1C(=O)N1CCC[C@@H]1C(=O)NCCc1ccc(O)cc1
1828,Z806525622,CCOc1ccccc1C(=O)N1CCC[C@H]1C(=O)NCCc1ccc(O)cc1
1829,Z806431816,O=C1Nc2ccccc2O[C@@H]1CC(=O)N1CCC(c2c[nH]c3ncccc23)CC1
1830,Z806431816,O=C1Nc2ccccc2O[C@H]1CC(=O)N1CCC(c2c[nH]c3ncccc23)CC1
1831,Z1987952976,Cn1nccc1[C@@H]1CCCCN1C(=O)c1cccnc1O
1832,Z1987952976,Cn1nccc1[C@H]1CCCCN1C(=O)c1cccnc1O
1833,Z1148082172,COCCOc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)Nc2ccccc2C(F)(F)F)cc1
1834,Z1148082172,COCCOc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)Nc2ccccc2C(F)(F)F)cc1
1835,Z26734598,CC(C)n1nc(C(=O)N2CCN(c3ccccn3)CC2)c2ccccc2c1=O
1836,Z1148738862,COc1cccc2cc(C(=O)N3CC[NH+](C[C@@H]4CCCCN4C)CC3)oc12
1837,Z1148738862,COc1cccc2cc(C(=O)N3CC[NH+](C[C@H]4CCCCN4C)CC3)oc12
1838,Z815811118,COc1ccc(C2(CNc3ncnc4[nH]ncc34)CCOCC2)cc1
1839,Z1000940198,Cc1cc(-c2cc(C(=O)NCc3cccc([C@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)o1
1840,Z1000940198,Cc1cc(-c2cc(C(=O)NCc3cccc([C@@]4(C)NC(=O)NC4=O)c3)c3c(C)noc3n2)c(C)o1
1841,Z2003799586,Cc1noc(C2CN(C(=O)[C@@H]3CCCC(F)(F)C3)C2)n1
1842,Z2003799586,Cc1noc(C2CN(C(=O)[C@H]3CCCC(F)(F)C3)C2)n1
1843,Z435914554,CCS(=O)(=O)N1CCC(NC(=O)NCc2cccc(Oc3ccccc3)c2)CC1
1844,Z447374066,O=C(NCC1(N2CCOCC2)CCCCC1)N[C@@H]1COc2ccccc2C1
1845,Z447374066,O=C(NCC1(N2CCOCC2)CCCCC1)N[C@H]1COc2ccccc2C1
1846,Z1001827796,O=C(NCCc1coc(-c2ccc(F)cc2)n1)c1n[nH]c2c1CCC2
1847,Z1999701867,C[C@H](COc1ccc(F)cc1F)NC(=O)N1CCC2(CCO2)CC1
1848,Z1999701867,C[C@@H](COc1ccc(F)cc1F)NC(=O)N1CCC2(CCO2)CC1
1849,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@]2(C[C@@H]3CC[C@@H]2C3)O1
1850,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@@]2(C[C@@H]3CC[C@@H]2C3)O1
1851,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@]2(C[C@H]3CC[C@@H]2C3)O1
1852,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@@]2(C[C@H]3CC[C@@H]2C3)O1
1853,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1
1854,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@@]2(C[C@@H]3CC[C@H]2C3)O1
1855,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@]2(C[C@H]3CC[C@H]2C3)O1
1856,Z1995005069,CC1(C)CN(C(=O)Cc2ccc(-n3cnnn3)cc2)C[C@@]2(C[C@H]3CC[C@H]2C3)O1
1857,Z1497011260,Cc1ccc(C(C)(C)C)cc1S(=O)(=O)Nc1cnoc1C
1858,Z1266990325,O=C(NC1CC(c2cccc(Cl)c2)C1)c1cc2ccccc2c(=O)[nH]1
1859,Z1996308697,O=C1CCC[C@H](C(=O)Nc2ccc(OC(F)F)c(F)c2)N1
1860,Z1996308697,O=C1CCC[C@@H](C(=O)Nc2ccc(OC(F)F)c(F)c2)N1
1861,Z1997404180,COc1cc(NC(=O)[C@@H]2CCCC(=O)N2)ccc1OC(C)C
1862,Z1997404180,COc1cc(NC(=O)[C@H]2CCCC(=O)N2)ccc1OC(C)C
1863,Z1721357826,O=C(Nc1cc2c(cc1Cl)OCO2)c1coc(C2CCOCC2)n1
1864,Z1937346707,Nc1nccc([C@@H]2CCCN(C(=O)c3ccc(Oc4cccnc4)cc3)C2)n1
